,INDICATOR NAME,INDICATOR DESCRIPTION,INDICATOR FREQUENCY 1,INDICATOR FREQUENCY 2,PROVIDER,DATASET
2814,ILDDF_BP6_USD,"Liabilities, Direct Investment, Debt Instruments, Between Fellow Enterprises, US Dollars",A,Q,IMF,BOP
2815,ILDDR_BP6_EUR,"Liabilities, Direct Investment, Debt Instruments, Direct Investment Enterprises in Direct Investor (Reverse Investment), Euros",A,Q,IMF,BOP
2816,ILDDR_BP6_USD,"Liabilities, Direct Investment, Debt Instruments, Direct Investment Enterprises in Direct Investor (Reverse Investment), US Dollars",A,Q,IMF,BOP
2817,ILDD_BP6_EUR,"Liabilities, Direct Investment, Debt Instruments, Euros",A,Q,IMF,BOP
2818,ILDD_BP6_USD,"Liabilities, Direct Investment, Debt Instruments, US Dollars",A,Q,IMF,BOP
2819,ILDD_BP6_XDC,"Liabilities, Direct Investment, Debt Instruments, National Currency",A,Q,IMF,BOP
2820,ILDED_BP6_EUR,"Liabilities, Direct Investment, Equity and Investment Fund Shares, Direct Investor in Direct Investment Enterprises, Euros",A,Q,IMF,BOP
2821,ILDED_BP6_USD,"Liabilities, Direct Investment, Equity and Investment Fund Shares, Direct Investor in Direct Investment Enterprises, US Dollars",A,Q,IMF,BOP
2822,ILDEF_BP6_EUR,"Liabilities, Direct Investment, Equity and Investment Fund Shares, Between Fellow Enterprises, Euros",A,Q,IMF,BOP
2823,ILDEF_BP6_USD,"Liabilities, Direct Investment, Equity and Investment Fund Shares, Between Fellow Enterprises, US Dollars",A,Q,IMF,BOP
2824,ILDER_BP6_EUR,"Liabilities, Direct Investment, Equity and Investment Fund Shares, Direct Investment Enterprises in Direct Investor (Reverse Investment), Euros",A,Q,IMF,BOP
2825,ILDER_BP6_USD,"Liabilities, Direct Investment, Equity and Investment Fund Shares, Direct Investment Enterprises in Direct Investor (Reverse Investment), US Dollars",A,Q,IMF,BOP
2826,ILDE_BP6_EUR,"Liabilities, Direct Investment, Equity and Investment Fund Shares, Euros",A,Q,IMF,BOP
2827,ILDE_BP6_USD,"Liabilities, Direct Investment, Equity and Investment Fund Shares, US Dollars",A,Q,IMF,BOP
2828,ILDE_BP6_XDC,"Liabilities, Direct Investment, Equity and Investment Fund Shares, National Currency",A,Q,IMF,BOP
2829,ILD_BP6_EUR,"Liabilities, Direct Investment, Euros",A,Q,IMF,BOP
2830,ILD_BP6_USD,"Liabilities, Direct Investment, US Dollars",A,Q,IMF,BOP
2831,ILD_BP6_XDC,"Liabilities, Direct Investment, National Currency",A,Q,IMF,BOP
2832,ILFCB_BP6_EUR,"Liabilities, Financial Derivatives (Other Than Reserves) and Employee Stock Options, Central Bank, Euros",A,Q,IMF,BOP
2833,ILFCB_BP6_USD,"Liabilities, Financial Derivatives (Other Than Reserves) and Employee Stock Options, Central Bank, US Dollars",A,Q,IMF,BOP
2834,ILFDC_BP6_EUR,"Liabilities, Financial Derivatives (Other Than Reserves) and Employee Stock Options, Deposit-taking Corporations, Except the Central Bank, Euros",A,Q,IMF,BOP
2835,ILFDC_BP6_USD,"Liabilities, Financial Derivatives (Other Than Reserves) and Employee Stock Options, Deposit-taking Corporations, Except the Central Bank, US Dollars",A,Q,IMF,BOP
2836,ILFFD_BP6_EUR,"Liabilities, Financial Derivatives (Other Than Reserves) and Employee Stock Options, Financial Derivatives (Other Than Reserves), Euros",A,Q,IMF,BOP
2837,ILFFD_BP6_USD,"Liabilities, Financial Derivatives (Other Than Reserves) and Employee Stock Options, Financial Derivatives (Other Than Reserves), US Dollars",A,Q,IMF,BOP
2838,ILFG_BP6_EUR,"Liabilities, Financial Derivatives (Other Than Reserves) and Employee Stock Options, General Government, Euros",A,Q,IMF,BOP
2839,ILFG_BP6_USD,"Liabilities, Financial Derivatives (Other Than Reserves) and Employee Stock Options, General Government, US Dollars",A,Q,IMF,BOP
2840,ILFMA_BP6_EUR,"Liabilities, Financial Derivatives (Other Than Reserves) and Employee Stock Options, Monetary Authorities (Where Relevant), Euros",A,Q,IMF,BOP
2841,ILFMA_BP6_USD,"Liabilities, Financial Derivatives (Other Than Reserves) and Employee Stock Options, Monetary Authorities (Where Relevant), US Dollars",A,Q,IMF,BOP
2842,ILFOF_BP6_EUR,"Liabilities, Financial Derivatives (Other Than Reserves) and Employee Stock Options, Other Sectors, Other Financial Corporations, Euros",A,Q,IMF,BOP
2843,ILFOF_BP6_USD,"Liabilities, Financial Derivatives (Other Than Reserves) and Employee Stock Options, Other Sectors, Other Financial Corporations, US Dollars",A,Q,IMF,BOP
2844,ILFONF_BP6_EUR,"Liabilities, Financial Derivatives (Other Than Reserves) and Employee Stock Options, Other Sectors, Nonfinancial Corporations, Households, NPISHs, Euros",A,Q,IMF,BOP
2845,ILFONF_BP6_USD,"Liabilities, Financial Derivatives (Other Than Reserves) and Employee Stock Options, Other Sectors, Nonfinancial Corporations, Households, NPISHs, US Dollars",A,Q,IMF,BOP
2846,ILFO_BP6_EUR,"Liabilities, Financial Derivatives (Other Than Reserves) and Employee Stock Options, Other Sectors, Euros",A,Q,IMF,BOP
2847,ILFO_BP6_USD,"Liabilities, Financial Derivatives (Other Than Reserves) and Employee Stock Options, Other Sectors, US Dollars",A,Q,IMF,BOP
2848,ILFO_BP6_XDC,"Liabilities, Financial Derivatives (Other Than Reserves) and Employee Stock Options, Other Sectors, National Currency",A,Q,IMF,BOP
2849,ILFR_BP6_USD,"Liabilities, US Dollars",A,Q,IMF,BOP
2850,ILF_BP6_EUR,"Liabilities, Financial Derivatives (Other Than Reserves) and Employee Stock Options, Euros",A,Q,IMF,BOP
2851,ILF_BP6_USD,"Liabilities, Financial Derivatives (Other Than Reserves) and Employee Stock Options, US Dollars",A,Q,IMF,BOP
2852,ILF_BP6_XDC,"Liabilities, Financial Derivatives (Other Than Reserves) and Employee Stock Options, National Currency",A,Q,IMF,BOP
2853,ILOCDCB_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, Central Bank, Euros",A,Q,IMF,BOP
2854,ILOCDCB_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, Central Bank, US Dollars",A,Q,IMF,BOP
2855,ILOCDCB_L_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, Central Bank, Long-term, Euros",A,Q,IMF,BOP
2856,ILOCDCB_L_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, Central Bank, Long-term, US Dollars",A,Q,IMF,BOP
2857,ILOCDCB_S_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, Central Bank, Short-term, Euros",A,Q,IMF,BOP
2858,ILOCDCB_S_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, Central Bank, Short-term, US Dollars",A,Q,IMF,BOP
2859,ILOCDDCIP_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, Deposit-taking Corporations, Except Central Bank, Of which: Interbank Positions, Euros",A,Q,IMF,BOP
2860,ILOCDDCIP_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, Deposit-taking Corporations, Except Central Bank, Of which: Interbank Positions, US Dollars",A,Q,IMF,BOP
2861,ILOCDDC_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, Deposit-taking Corporations, Except Central Bank, Euros",A,Q,IMF,BOP
2862,ILOCDDC_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, Deposit-taking Corporations, Except Central Bank, US Dollars",A,Q,IMF,BOP
2863,ILOCDDC_L_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, Deposit-taking Corporations, Except Central Bank, Long-term, Euros",A,Q,IMF,BOP
2864,ILOCDDC_L_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, Deposit-taking Corporations, Except Central Bank, Long-term, US Dollars",A,Q,IMF,BOP
2865,ILOCDDC_S_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, Deposit-taking Corporations, Except Central Bank, Short-term, Euros",A,Q,IMF,BOP
2866,ILOCDDC_S_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, Deposit-taking Corporations, Except Central Bank, Short-term, US Dollars",A,Q,IMF,BOP
2867,ILOCDG_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, General Government, Euros",A,Q,IMF,BOP
2868,ILOCDG_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, General Government, US Dollars",A,Q,IMF,BOP
2869,ILOCDG_L_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, General Government, Long-term, Euros",A,Q,IMF,BOP
2870,ILOCDG_L_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, General Government, Long-term, US Dollars",A,Q,IMF,BOP
2871,ILOCDG_S_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, General Government, Short-term, Euros",A,Q,IMF,BOP
2872,ILOCDG_S_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, General Government, Short-term, US Dollars",A,Q,IMF,BOP
2873,ILOCDMA_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, Monetary Authorities (Where Relevant), Euros",A,Q,IMF,BOP
2874,ILOCDMA_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, Monetary Authorities (Where Relevant), US Dollars",A,Q,IMF,BOP
2875,ILOCDMA_L_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, Monetary Authorities (Where Relevant), Long-term, Euros",A,Q,IMF,BOP
2876,ILOCDMA_L_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, Monetary Authorities (Where Relevant), Long-term, US Dollars",A,Q,IMF,BOP
2877,ILOCDMA_S_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, Monetary Authorities (Where Relevant), Short-term, Euros",A,Q,IMF,BOP
2878,ILOCDMA_S_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, Monetary Authorities (Where Relevant), Short-term, US Dollars",A,Q,IMF,BOP
2879,ILOCDOF_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, Other Sectors, Other Financial Corporations, Euros",A,Q,IMF,BOP
2880,ILOCDOF_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, Other Sectors, Other Financial Corporations, US Dollars",A,Q,IMF,BOP
2881,ILOCDOF_L_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, Other Sectors, Other Financial Corporations, Long-term, Euros",A,Q,IMF,BOP
2882,ILOCDOF_L_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, Other Sectors, Other Financial Corporations, Long-term, US Dollars",A,Q,IMF,BOP
2883,ILOCDOF_S_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, Other Sectors, Other Financial Corporations, Short-term, Euros",A,Q,IMF,BOP
2884,ILOCDOF_S_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, Other Sectors, Other Financial Corporations, Short-term, US Dollars",A,Q,IMF,BOP
2885,ILOCDONF_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, Other Sectors, Nonfinancial Corporations, Households, and NPISHs, Euros",A,Q,IMF,BOP
2886,ILOCDONF_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, Other Sectors, Nonfinancial Corporations, Households, and NPISHs, US Dollars",A,Q,IMF,BOP
2887,ILOCDONF_L_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, Other Sectors, Nonfinancial Corporations, Households, and NPISHs, Long-term, Euros",A,Q,IMF,BOP
2888,ILOCDONF_L_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, Other Sectors, Nonfinancial Corporations, Households, and NPISHs, Long-term, US Dollars",A,Q,IMF,BOP
2889,ILOCDONF_S_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, Other Sectors, Nonfinancial Corporations, Households, and NPISHs, Short-term, Euros",A,Q,IMF,BOP
2890,ILOCDONF_S_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, Other Sectors, Nonfinancial Corporations, Households, and NPISHs, Short-term, US Dollars",A,Q,IMF,BOP
2891,ILOCDO_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, Other Sectors, Euros",A,Q,IMF,BOP
2892,ILOCDO_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, Other Sectors, US Dollars",A,Q,IMF,BOP
2893,ILOCDO_L_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, Other Sectors, Long-term, Euros",A,Q,IMF,BOP
2894,ILOCDO_L_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, Other Sectors, Long-term, US Dollars",A,Q,IMF,BOP
2895,ILOCDO_S_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, Other Sectors, Short-term, Euros",A,Q,IMF,BOP
2896,ILOCDO_S_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, Other Sectors, Short-term, US Dollars",A,Q,IMF,BOP
2897,ILOCD_BP6_EUR,"Liabilities, Other Investment, Currency and Deposits, Euros",A,Q,IMF,BOP
2898,ILOCD_BP6_USD,"Liabilities, Other Investment, Currency and Deposits, US Dollars",A,Q,IMF,BOP
2899,ILODFR_BP6_USD,"Liabilities, Other Investment, Net Incurrence of Liabilities, Debt Instruments (with Fund Record), US Dollars",A,Q,IMF,BOP
2900,ILOE_BP6_EUR,"Liabilities, Other Investment, Other Equity, Euros",A,Q,IMF,BOP
2901,ILOE_BP6_USD,"Liabilities, Other Investment, Other Equity, US Dollars",A,Q,IMF,BOP
2902,ILOFR_BP6_USD,"Liabilities, Other Investment, Net Incurrence of Liabilities, Other Liabilities (with Fund Record), US Dollars",A,Q,IMF,BOP
2903,ILOLNCBFR_BP6_USD,"Liabilities, Other Investment, Loans, Central Bank, Fund Record, US Dollars",A,Q,IMF,BOP
2904,ILOLNCBIMFFR_BP6_USD,"Liabilities, Other Investment, Loans, Central Bank, Credit and Loans with The IMF (Other Than Reserves) Fund Record, US Dollars",A,Q,IMF,BOP
2905,ILOLNCBIMF_BP6_EUR,"Liabilities, Other Investment, Loans, Central Bank, Credit and Loans with the IMF (Other Than Reserves), Euros",A,Q,IMF,BOP
2906,ILOLNCBIMF_BP6_USD,"Liabilities, Other Investment, Loans, Central Bank, Credit and Loans with the IMF (Other Than Reserves), US Dollars",A,Q,IMF,BOP
2907,ILOLNCB_BP6_EUR,"Liabilities, Other Investment, Loans, Central Bank, Euros",A,Q,IMF,BOP
2908,ILOLNCB_BP6_USD,"Liabilities, Other Investment, Loans, Central Bank, US Dollars",A,Q,IMF,BOP
2909,ILOLNCB_BP6_XDC,"Liabilities, Other Investment, Loans, Central Bank, National Currency",A,Q,IMF,BOP
2910,ILOLNCB_L_BP6_EUR,"Liabilities, Other Investment, Loans, Central Bank, Other Long-term, Euros",A,Q,IMF,BOP
2911,ILOLNCB_L_BP6_USD,"Liabilities, Other Investment, Loans, Central Bank, Other Long-term, US Dollars",A,Q,IMF,BOP
2912,ILOLNCB_S_BP6_EUR,"Liabilities, Other Investment, Loans, Central Bank, Other Short-term, Euros",A,Q,IMF,BOP
2913,ILOLNCB_S_BP6_USD,"Liabilities, Other Investment, Loans, Central Bank, Other Short-term, US Dollars",A,Q,IMF,BOP
2914,ILOLNCB_S_BP6_XDC,"Liabilities, Other Investment, Loans, Central Bank, Other Short-term, National Currency",A,Q,IMF,BOP
2915,ILOLNDC_BP6_EUR,"Liabilities, Other Investment, Loans, Deposit-taking Corporations, Except the Central Bank, Euros",A,Q,IMF,BOP
2916,ILOLNDC_BP6_USD,"Liabilities, Other Investment, Loans, Deposit-taking Corporations, Except the Central Bank, US Dollars",A,Q,IMF,BOP
2917,ILOLNDC_BP6_XDC,"Liabilities, Other Investment, Loans, Deposit-taking Corporations, Except the Central Bank, National Currency",A,Q,IMF,BOP
2918,ILOLNDC_L_BP6_EUR,"Liabilities, Other Investment, Loans, Deposit-taking Corporations, Except the Central Bank, Long-term, Euros",A,Q,IMF,BOP
2919,ILOLNDC_L_BP6_USD,"Liabilities, Other Investment, Loans, Deposit-taking Corporations, Except the Central Bank, Long-term, US Dollars",A,Q,IMF,BOP
2920,ILOLNDC_L_BP6_XDC,"Liabilities, Other Investment, Loans, Deposit-taking Corporations, Except the Central Bank, Long-term, National Currency",A,Q,IMF,BOP
2921,ILOLNDC_S_BP6_EUR,"Liabilities, Other Investment, Loans, Deposit-taking Corporations, Except the Central Bank, Short-term, Euros",A,Q,IMF,BOP
2922,ILOLNDC_S_BP6_USD,"Liabilities, Other Investment, Loans, Deposit-taking Corporations, Except the Central Bank, Short-term, US Dollars",A,Q,IMF,BOP
2923,ILOLNDC_S_BP6_XDC,"Liabilities, Other Investment, Loans, Deposit-taking Corporations, Except the Central Bank, Short-term, National Currency",A,Q,IMF,BOP
2924,ILOLNFR_BP6_USD,"Liabilities, Other Investment, Loans, Fund Record, US Dollars",A,Q,IMF,BOP
2925,ILOLNGFR_BP6_USD,"Liabilities, Other Investment, Loans, General Government, Fund Record, US Dollars",A,Q,IMF,BOP
2926,ILOLNGIMF_BP6_EUR,"Liabilities, Other Investment, Loans, General Government, Credit and Loans with the IMF (Other Than Reserves), Euros",A,Q,IMF,BOP
2927,ILOLNGIMF_BP6_USD,"Liabilities, Other Investment, Loans, General Government, Credit and Loans with the IMF (Other Than Reserves), US Dollars",A,Q,IMF,BOP
2928,ILOLNG_BP6_EUR,"Liabilities, Other Investment, Loans, General Government (Where Relevant), Euros",A,Q,IMF,BOP
2929,ILOLNG_BP6_USD,"Liabilities, Other Investment, Loans, General Government, US Dollars",A,Q,IMF,BOP
2930,ILOLNG_BP6_XDC,"Liabilities, Other Investment, Loans, General Government (Where Relevant), National Currency",A,Q,IMF,BOP
2931,ILOLNG_L_BP6_EUR,"Liabilities, Other Investment, Loans, General Government, Other Long-term, Euros",A,Q,IMF,BOP
2932,ILOLNG_L_BP6_USD,"Liabilities, Other Investment, Loans, General Government, Other Long-term, US Dollars",A,Q,IMF,BOP
2933,ILOLNG_L_BP6_XDC,"Liabilities, Other Investment, Loans, General Government, Other Long-term, National Currency",A,Q,IMF,BOP
2934,ILOLNG_S_BP6_EUR,"Liabilities, Other Investment, Loans, General Government, Other Short-term, Euros",A,Q,IMF,BOP
2935,ILOLNG_S_BP6_USD,"Liabilities, Other Investment, Loans, General Government, Other Short-term, US Dollars",A,Q,IMF,BOP
2936,ILOLNG_S_BP6_XDC,"Liabilities, Other Investment, Loans, General Government, Other Short-term, National Currency",A,Q,IMF,BOP
2937,ILOLNMAIMF_BP6_EUR,"Liabilities, Other Investment, Loans, Monetary Authorities (Where Relevant), Credit and Loans with the IMF (Other Than Reserves), Euros",A,Q,IMF,BOP
2938,ILOLNMAIMF_BP6_USD,"Liabilities, Other Investment, Loans, Monetary Authorities (Where Relevant), Credit and Loans with the IMF (Other Than Reserves), US Dollars",A,Q,IMF,BOP
2939,ILOLNMA_BP6_EUR,"Liabilities, Other Investment, Loans, Monetary Authorities (Where Relevant), Euros",A,Q,IMF,BOP
2940,ILOLNMA_BP6_USD,"Liabilities, Other Investment, Loans, Monetary Authorities (Where Relevant), US Dollars",A,Q,IMF,BOP
2941,ILOLNMA_L_BP6_EUR,"Liabilities, Other Investment, Loans, Monetary Authorities (Where Relevant), Other Long-term, Euros",A,Q,IMF,BOP
2942,ILOLNMA_L_BP6_USD,"Liabilities, Other Investment, Loans, Monetary Authorities (Where Relevant), Other Long-term, US Dollars",A,Q,IMF,BOP
2943,ILOLNMA_S_BP6_EUR,"Liabilities, Other Investment, Loans, Monetary Authorities (Where Relevant), Other Short-term, Euros",A,Q,IMF,BOP
2944,ILOLNMA_S_BP6_USD,"Liabilities, Other Investment, Loans, Monetary Authorities (Where Relevant), Other Short-term, US Dollars",A,Q,IMF,BOP
2945,ILOLNOF_BP6_EUR,"Liabilities, Other Investment, Loans, Other Sectors, Other Financial Corporations, Euros",A,Q,IMF,BOP
2946,ILOLNOF_BP6_USD,"Liabilities, Other Investment, Loans, Other Sectors, Other Financial Corporations, US Dollars",A,Q,IMF,BOP
2947,ILOLNOF_L_BP6_EUR,"Liabilities, Other Investment, Loans, Other Sectors, Other Financial Corporations, Long-term, Euros",A,Q,IMF,BOP
2948,ILOLNOF_L_BP6_USD,"Liabilities, Other Investment, Loans, Other Sectors, Other Financial Corporations, Long-term, US Dollars",A,Q,IMF,BOP
2949,ILOLNOF_S_BP6_EUR,"Liabilities, Other Investment, Loans, Other Sectors, Other Financial Corporations, Short-term, Euros",A,Q,IMF,BOP
2950,ILOLNOF_S_BP6_USD,"Liabilities, Other Investment, Loans, Other Sectors, Other Financial Corporations, Short-term, US Dollars",A,Q,IMF,BOP
2951,ILOLNONF_BP6_EUR,"Liabilities, Other Investment, Loans, Other Sectors, Nonfinancial Corporations, Households, and NPISHs, Euros",A,Q,IMF,BOP
2952,ILOLNONF_BP6_USD,"Liabilities, Other Investment, Loans, Other Sectors, Nonfinancial Corporations, Households, and NPISHs, US Dollars",A,Q,IMF,BOP
2953,ILOLNONF_L_BP6_EUR,"Liabilities, Other Investment, Loans, Other Sectors, Nonfinancial Corporations, Households, and NPISHs, Long-term, Euros",A,Q,IMF,BOP
2954,ILOLNONF_L_BP6_USD,"Liabilities, Other Investment, Loans, Other Sectors, Nonfinancial Corporations, Households, and NPISHs, Long-term, US Dollars",A,Q,IMF,BOP
