COUNTRY_PERIOD_INDEX,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.MKTP.PP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.KD.ZG,NE.GDI.TOTL.KD.ZG,NE.GDI.TOTL.ZS,NV.IND.TOTL.CD,NV.IND.TOTL.KD.ZG,NV.IND.TOTL.ZS,SL.IND.EMPL.ZS,NV.SRV.TOTL.CD,NV.SRV.TOTL.KD.ZG,NV.SRV.TOTL.ZS,NY.GNP.MKTP.KD.ZG,NY.GNP.MKTP.PP.CD,BG.GSR.NFSV.GD.ZS,CM.MKT.LCAP.GD.ZS,CM.MKT.TRAD.GD.ZS,NY.GDS.TOTL.ZS,NY.GNS.ICTR.ZS,NE.TRD.GNFS.ZS,GC.DOD.TOTL.GD.ZS,DT.DOD.DIMF.CD,GC.REV.XGRT.GD.ZS,GC.XPN.TOTL.GD.ZS,FP.CPI.TOTL.ZG,NY.GDP.DEFL.KD.ZG,FR.INR.RINR,FM.LBL.BMNY.GD.ZS,FM.LBL.BMNY.ZG,BN.CAB.XOKA.CD,NE.IMP.GNFS.ZS,NE.EXP.GNFS.ZS,BN.CAB.XOKA.GD.ZS,GC.TAX.INTT.RV.ZS,BM.KLT.DINV.WD.GD.ZS,BX.KLT.DINV.WD.GD.ZS,DT.DOD.DECT.GN.ZS,DT.DOD.DLXF.CD,DT.DOD.DSTC.CD,DT.TDS.DECT.CD,NE.RSB.GNFS.ZS,FI.RES.TOTL.MO,NE.EXP.GNFS.CD,NE.IMP.GNFS.CD,TX.VAL.TECH.CD,DT.TDS.DECT.GN.ZS,DT.DOD.DSTC.IR.ZS,GC.XPN.INTP.RV.ZS,GC.XPN.INTP.ZS,FR.INR.DPST,FR.INR.LEND,NE.CON.GOVT.ZS,NE.CON.PRVT.ZS,NE.CON.TOTL.ZS,NE.DAB.TOTL.ZS,FS.AST.DOMO.GD.ZS,SL.UEM.1524.ZS,SL.UEM.INTM.ZS,SL.UEM.BASC.ZS,SL.UEM.TOTL.ZS,EN.URB.LCTY.UR.ZS,SP.POP.TOTL,SP.POP.GROW,SP.URB.TOTL.IN.ZS,EN.POP.DNST,SE.PRM.CUAT.ZS,SP.POP.DPND,SL.TLF.CACT.ZS,IQ.CPA.BREG.XQ,IQ.CPA.PADM.XQ,FS.AST.PRVT.GD.ZS,FM.AST.PRVT.GD.ZS
AZE-1999,4581248566.50158,7.40000129958564,24362892663.1387,573.893528734031,6.46158407611676,24.6859702780514,26.4946623930492,1791433110.08176,2.63610750962894,39.1035999046383,11.1726142682502,1788763314.09058,14.8763624613789,39.045323302694,3.80230828565584,25356097924.1535,16.1944061587243,0.0702865158538847,,8.61169240549919,14.4729191239702,69.8259648751026,,618051142.8,17.572896082223,19.0095414691002,-8.52517000536063,2.16214167529371,16.9546089911586,11.740901202216,20.0695119186643,-599703000.0,41.8558448782814,27.9701199968213,-13.0903833593547,8.37235501625361,,11.1392558729835,27.0356567298319,642012466.2,29000000.0,68548691.5,-13.8857248814601,4.0876178907033,1281380721.40315,1917520293.48339,,1.43767838897479,4.31169324518061,2.42106023007113,2.28073216641686,12.08,19.4833333333333,15.6128314481736,75.7754761463273,91.3883075945008,117.88296998755,,20.386,,,10.9,44.0655425867888,7982750.0,0.877598699856844,50.998251151426,96.5207665800133,96.984619140625,57.9315133943277,78.122,,,,2.96515605754338
BDI-1999,808077223.365746,-1.00999999649815,3313543587.75695,127.51419578119,-3.35382029606878,,,130258901.270495,4.58999996032054,16.1196105401845,2.23789652498246,288591809.212861,4.59000003545509,35.7133948177426,,3275785134.08436,3.62802518816139,,,-2.50329380764163,2.41802868214964,,,30902062.2,13.9517018006148,18.0602217830479,3.38542427340454,14.9541402608853,0.245048218192701,20.4737373737374,47.5856785347392,-21105733.6142841,,,-2.61184612113877,19.739502219606,-0.0295343441697912,-0.0588051848971754,144.800649465072,1053137542.5,69692458.9,29858854.6,,4.76251221461393,,,,3.74747454350212,131.541185539307,14.9631587106847,11.5591896287065,,15.2358333333333,18.1598594642073,84.3434343434343,102.503293807642,,,3.856,,,3.133,64.0166616122158,6337155.0,2.39621572131493,7.85700717598833,246.773948598131,,104.675875834493,83.449,,,15.3902064119455,15.3902064119455
BEL-1999,258245733221.468,3.54271798823922,260168701709.78,25252.8019066564,3.30568109675036,3.81146352558315,22.6890118180362,63853438011.0426,1.70904198340105,24.7258443400042,25.7711389425855,163764011651.352,3.8832238581066,63.4140241577235,2.94263617006199,266229271979.969,,71.3024403938895,19.579138586053,26.6451403092598,,125.169990540949,,,42.5080352411563,43.8128230398056,1.12084823417847,0.598922533902964,,,,,60.6069310248626,64.5630595160862,,,47.3596107375427,46.3484571485071,,,,,3.95612849122355,,166731346437.529,156514813408.186,,,,14.8683994316479,14.4895809980614,,,21.2820398534755,52.0728198372647,73.3548596907402,96.0438715087764,,22.58,8.313,13.642,8.649,21.1752538323234,10226419.0,0.229189103029716,81.6897832361771,,100.0,52.2922497210349,51.87,,,,
BEN-1999,3677393998.74486,5.34144937204417,11149451394.142,525.130597245974,2.1324003787548,17.5538249846447,18.227093726169,663611628.454118,1.74973586865568,18.0457037967816,20.4366814159455,1231561894.97329,5.89648971074055,33.490071920323,3.4101675870337,11112027738.3551,10.7334830181798,,,9.85435616333044,12.4565304724931,54.3917891538957,,105058775.0,,,0.326722893396866,48.3425433908146,,16.8262822433061,34.7913265934539,-155633708.764086,31.3822583591138,23.0095307947819,-4.2321738931756,,-0.775535955782863,0.253298446675962,42.6274218252155,1276482069.5,180775757.7,78137785.9,-8.37272756433197,,846151104.586659,1154049285.56866,,2.13197014955697,,,,,,8.14593689055722,81.9997069461123,90.1456438366695,108.372737562839,,1.091,,,0.949,23.6514001562395,7002818.0,3.09369584671073,37.9666992766374,62.1037424618659,,95.2999618202775,71.873,,,7.14232695249229,7.14232695249229
BFA-1999,3389566712.66037,7.39523780111931,10260410776.0297,292.836958697313,4.29384816238002,-14.0878385052674,17.2965015904257,761453883.683922,34.6975079014472,22.4646377615114,7.50138448065524,1489758090.89014,-0.0596185551032136,43.9512839598567,2.44031537744375,10272264017.9039,,,,-1.25030317959463,,35.2548157814824,,133598747.1,,,-1.07261362759533,17.3908245064623,,17.5109436038408,2.55613253113857,,26.9008102757514,8.35400550573099,,,0.00570220374415644,0.233833721885331,47.3921860313128,1371243390.6,103403390.9,64955743.5,-18.5468047700204,,283164589.796073,911820910.542789,,1.91413227956183,,,,,,12.0583639805153,89.1919391942859,101.250303179595,118.54680477002,,4.001,,,2.552,43.0241713290511,11574928.0,2.9303462196778,17.1834171163423,42.3060233918129,,99.139693892403,82.289,,,8.9927658548168,8.9927658548168
BGD-1999,51270569883.5275,4.67015636882111,188912743218.433,388.095684268235,2.70069249240193,8.58660159128588,22.7213703034657,11472233777.0383,5.24130504240993,22.3758655367007,12.9451048472478,25738207154.7421,4.4488521137058,50.2007432591683,4.28798764513436,193744439949.01,4.27488018465309,3.04578241191292,1.88878337455564,18.727721392615,26.6599568153793,28.3879405571158,,382495194.0,,,6.10669589841958,3.78103773665002,8.97864304812777,27.8851595216238,15.4713469310962,-364355314.194404,16.6292981713845,11.7586423857313,-0.710651968609123,,0.000116948183209612,0.350304290993083,31.1302505036908,15812878155.3,254290000.0,691197510.9,-4.87065578565318,2.1339501450385,6028722961.73045,8525935940.09983,,1.30806030524389,15.5588437370262,,,9.4375,13.0991666666666,5.03961520253427,76.2326634048507,81.272278607385,103.993648910851,,8.968,,,3.088,32.512505050589,132108065.0,1.89951780093278,22.957073677202,1014.88872243989,,70.313705784649,58.076,,,20.9872341323173,20.9872341323173
BGR-1999,13637098579.109,-8.3960909560701,47685666562.5838,1660.9089125393,-7.8810728954104,10.7097064588166,19.8436996364963,3046314957.17397,-0.865114305345642,22.3384390712016,33.0007061404065,7282682860.81934,-13.1474079335019,53.4034627569227,-5.64907249599483,47039353421.7561,23.9237773101126,0.751552827791438,0.0425310410887925,15.2683135875123,16.1110039356057,90.0749616578503,,2088438100.2,35.8288660722529,34.4200855682417,2.57304281890212,3.31913777398951,9.85227659204596,30.0908048481216,13.3736479971378,-652131909.298515,47.3251738534172,42.7497878044332,-4.78204293615307,2.95757082673918,0.125517842945405,6.00412287198388,87.679290084473,8418112757.0,1288301000.0,1254745529.7,-4.57538604898403,5.58699847701804,5829830705.25048,6453780611.12524,,9.32739118835178,39.4618622431865,9.80986559079865,10.2113738137776,,13.498425,19.6065030074748,65.1251834050129,84.7316864124877,104.575386048984,,28.503,,,14.1,20.3358769608558,8210624.0,-0.560648224779443,68.0479965209961,74.216975503932,,47.8773643949492,50.184,,,11.4781509644077,11.4781509644077
BHR-1999,7528469148.93617,4.29999824426375,27050614774.8075,12123.3534715368,1.58798229607446,,6.95233313658607,,,,28.1750498379419,,,,,22818484010.662,20.9215906453321,95.0902482081845,5.91607657797119,32.9990090099129,6.46904844349167,124.735737154328,20.8358032721467,,20.3341613486735,21.1714087843294,-1.28758797184909,2.65643714465511,8.84267997634557,69.1241374408433,4.12409535972754,-36879302.8159755,55.3749095101558,69.3608276441722,-0.489864567236579,9.60534898891063,2.16978296178953,6.02696018271828,,,,,13.9859181340164,1.77355199166431,5221808510.6383,4168882978.7234,,,,4.95759947814742,5.07258468212915,4.795,11.7340173564753,18.3063975171692,48.6945934729179,67.0009909900871,73.9533241266732,,4.158,,,1.112,25.6512306316607,620989.0,2.6346101512442,87.8816934803747,874.632394366197,,48.0812291198191,65.29,,,46.0132820650577,46.0132820650577
BHS-1999,7683870000.0,7.14410390677141,7729413187.54712,24041.0933188158,5.72071861955573,-9.94947252193325,28.7524385498453,891800000.0,-5.48922056384743,11.6061307648359,16.7184071926708,6158000000.0,10.5665473698427,80.1419076585106,13.4272809377459,7601541932.94592,35.5836316855959,,,32.8046934682653,33.8328508941458,75.7027383336782,19.6411443712608,,11.3062558320221,10.3294303521533,1.2542482602363,4.95093892443033,1.35688264456125,41.2695685897861,10.5644851992608,-324397720.0,39.2458487715175,36.4568895621607,-4.22180125379529,56.6979527095002,0.00260285507172818,1.94303131104509,,,,,-2.78895920935674,1.57359971453333,2801300000.0,3015600000.0,,,,11.0042152129822,12.0448532191004,4.5725,6.375,9.18157126552115,58.0137352662135,67.1953065317347,95.94774508158,,15.852,,,7.45,,319614.0,1.33738067724252,80.9534267622834,31.9294705294705,,52.8112987435216,74.321,,,41.108191575339,39.9733467640655
BIH-1999,4686256363.04707,9.52157018578967,16005614719.4706,1134.60298042083,8.43574267970043,,27.9999793095576,1141424287.57024,,24.3568468974682,30.3152548234285,2084769704.67835,,44.4868898150251,,18025950486.3204,15.9696912454093,,,,,121.820541564193,,122017854.3,,,,8.43332373993802,,27.0364490272354,27.5217536999189,-501327188.269355,94.1765947855901,27.6439467786027,-10.6978182461914,,,3.7723201862043,44.4899763302482,2247180639.4,39627270.5,171343623.1,-66.5326480069873,1.21214475730489,1295466214.90962,4413356665.64077,,3.1646430594326,8.75928247709876,,,,,,,,,,48.298,,,24.441,19.5661920088243,4130305.0,0.99637536807999,42.231107373121,80.67001953125,,45.3733337416157,53.04,,,,48.0003106704796
BLR-1999,12138486532.0203,3.3999992040046,53456725796.4682,1210.6117195862,3.86637869492188,-16.0000196790636,23.7067689249137,4127539661.84641,7.57068098661739,34.0037421548255,34.4991967346891,4859732445.4963,7.29068261470533,40.0357361906424,1.40581134696356,53507001614.0374,9.85872494765477,,,21.8530738279164,22.8022547110702,120.835117829629,15.103117448937,684039169.3,28.7118679578489,27.0587667676559,293.678750889772,316.793434976104,-63.761025488483,16.7029599473111,132.652054286207,-193700000.0,61.6317764594536,59.2033413701759,-1.59575083342586,6.67686034071886,0.0065906074689762,3.65778714528179,22.2496263591837,709096042.3,1310118529.9,269728008.1,-2.42843508927769,0.525639078149251,7186389618.7248,7481164884.97563,,2.22000137935064,445.209262090884,2.22424279743267,2.36012845871525,23.8,51.0416666666666,19.5036522690862,58.6432739029974,78.1469261720836,101.853695096997,,22.832,7.234,8.207,12.8,24.1993789271004,10026738.0,-0.450029843493719,69.4807636785987,49.4329775433234,,48.4850486294947,58.703,,,,9.31049203189358
BLZ-1999,999713050.0,9.42319471476534,1582570968.93203,4289.5277590653,5.72065023666906,36.9112551762123,21.3316711230288,201724751.440127,9.59569288996643,20.1782652972397,16.989513849239,590698350.0,8.38949018432919,59.0867899543774,7.84938433160707,1519027149.41186,26.2794223286997,,,18.4015953377822,18.1876701339449,93.3222988336503,,24560043.1,16.874142035057,14.5667299231514,2.62139524582746,-1.66043434615213,18.2357266141234,40.0425402069124,15.7671068670391,-72792094.885,49.2480017140919,44.0742971195585,-7.28129885720708,30.2961853109405,0.509396171231335,5.86883406193407,43.3887434268548,341019291.4,51000004.6,46939818.2,-5.1737045945334,1.66122595003475,440616500.0,492338700.0,,4.89174376959402,71.523229658702,8.60384431328761,10.370779842816,8.12166666666666,16.2725,15.0383202459946,66.5600844162232,81.5984046622178,102.930075785247,,25.8,,,12.84,,233059.0,3.44226447456504,47.6748311644458,10.2174046470846,,79.5357902197023,59.3,,,32.0661513821391,32.0661513821391
BOL-1999,8285064434.56826,0.426885422588768,33767287421.7017,979.344494964572,-1.31118057425465,-18.7621103426448,18.771852078251,2083188017.77164,-1.96129295544063,25.1438963960235,22.8066823725496,4492171661.03962,4.3096105661037,54.2201173752696,0.026351843132872,33114219520.544,9.11036970154033,,,8.36539408856868,10.6574707192067,44.1682564870165,56.2575829839375,283651143.6,17.8984315838973,20.5041202732739,2.15951626835597,2.4115658890653,32.1815221664531,55.4037082624968,3.23057852391079,-488000000.0,27.2873571345206,16.8808993524959,-5.890117136131,5.00635297548376,0.033795754059768,12.196646241927,69.9127922856289,4958912864.8,412587000.0,424413707.9,-10.4064577820247,6.39750691509889,1398593388.4889,2260775121.08579,,5.24688860819321,33.044495914458,6.5362744485409,6.35608669232327,12.2591666666666,35.3691666666666,14.7978925435747,76.8367133678566,91.6346059114313,110.406457989682,,3.983,8.259,5.052,2.299,26.5391757992908,8459806.0,1.74582928419343,61.3856107973717,7.80929197821471,47.8240524978072,76.8613252067245,70.322,,,64.4499926981327,64.4499926981327
BRA-1999,599642075004.471,0.467937566679467,1482057413847.92,3493.57192043228,-0.984800297786677,-10.6512228473062,17.3895597433765,130402430582.808,-2.60791550298586,21.7467112496793,23.6144610208287,361006455873.041,1.82031518954484,60.2036566347266,-1.77904394393872,1436380069441.07,3.42289501353562,,26.4907861908816,15.5371897886254,12.7369014237197,20.982166473881,,9318882826.6,,,4.85844749902666,8.01050087686829,67.060917103827,42.811054211001,18.115344500041,-26783642462.7953,11.4172682143159,9.56489825956504,-4.46660492637973,,0.24975865811098,4.73376982673849,42.1767806671039,206565650709.0,29230433690.4,68188712489.3,-1.85236995475089,4.99722590078223,57355154395.7223,68462744029.1499,,11.7331885521576,80.430831373671,,,26.0225,80.4433333333333,19.7826907684467,64.6801194429279,84.4628102113746,101.852369954751,,20.639,11.693,13.404,11.125,12.1429348170686,171641543.0,1.45652767159292,80.5466061325216,20.5358540297243,70.4427647032751,55.0763984272951,65.595,,,29.8269102040964,29.8269102040964
BRB-1999,2951822204.54432,0.334656057330719,3904476063.23792,11244.3087668392,0.303697654101057,,,451449311.390643,1.26603503566525,15.2939194879569,25.7314423418797,2083726942.77333,-0.736912407378469,70.5912076806468,,3813791114.14901,44.3105614559837,68.9750214923362,0.345210493515243,,,,,,,,1.56006240249605,4.43342286164949,4.75174550034418,61.3653360282971,7.13233413022575,-132281342.191053,,,-4.48134518357529,,0.044040592892033,1.61051383944511,,,,,,2.38533897725066,,,,,,,,4.4,9.39583333333333,,,,,,22.466,,,10.61,,262517.0,0.0308599057983595,62.695345944721,610.504651162791,,50.0294324396921,69.229,,,47.5657739599124,47.5657739599124
BRN-1999,6309070377.5966,4.26072216266995,22545500717.3791,19752.2013255542,1.96732640011037,-19.8899690496875,15.5887589991886,4049103900.57093,4.23828512778965,64.1790891245916,20.1378496300824,2311018627.6112,4.0240053953608,36.6300974517195,4.04907618963333,22545500717.3791,,,,53.9818338122333,,75.9893555053428,,,,,-0.415627597672453,10.4058185056936,-4.44344199616676,56.1684494926546,,,35.2921274522722,40.6972280530706,,,,11.8538647572496,,,,,5.40510060079844,,2567616759.59921,2226605158.71494,,,,,,,5.5,20.8629402082722,25.1552259794945,46.0181661877667,61.6069251869552,,17.027,,,5.415,,319411.0,2.22422733142457,70.7761419705137,60.6092979127135,,50.9325457767277,68.271,,,,43.8763810476226
BTN-1999,399311199.50776,7.98397179406629,1757925585.78984,685.419830628567,5.54766474341531,25.9351916887147,35.2474105213207,144240366.162427,15.0764745696647,36.1222941756292,5.26652688247049,144253941.686516,6.72692956636025,36.1256939110001,5.43585273160075,1467516405.82674,,,,11.1938029123442,,85.866205982457,36.0933589086497,8220596.2,20.7683406591378,18.9884963075733,6.77699393553632,6.17025908404349,9.25846936869144,49.2347989630324,32.0463621614876,,53.2112969675768,32.6549090148802,,0.986360709477258,,0.263020421489478,58.5995375781584,181803502.5,2010000.0,7346713.7,-20.5563879526966,,130394708.885486,212478668.194867,,2.24186240075873,0.687683482189434,1.23368260844114,2.58224591067818,8.25,16.0,19.038518076931,69.7688423076866,88.8061970876558,124.053607608977,,4.188,,,1.4,,582579.0,2.28201573945798,26.8905741047879,14.6376633165829,,75.4277454906802,70.048,,,8.66714401394198,8.66714401394198
BWA-1999,5484263346.88105,9.66724070276106,15086086616.8665,3339.99596033431,7.32308245266344,-23.9271928379805,25.6259512487481,2457049387.00089,6.6712193587984,44.8018125970964,19.2050988992885,2435601651.67552,10.1634935569464,44.4107348174785,-3.4707997707266,14348752057.3293,15.4849487318963,19.1817922200667,0.66936975265561,39.8818677202363,39.6910310040109,98.9290812021418,,5982771.0,,,7.74929619202848,14.2352084945169,0.473255877886662,28.5009502629981,26.333090567926,583453155.307172,43.7318129125364,55.1972682896055,10.6386786775837,,0.0276009984526569,0.668732762510087,9.77003102936806,484498471.4,19710000.0,74028575.9,11.4654553770691,24.2092407624464,3027163553.28643,2398367786.48883,,1.41762818232751,0.316431968558283,,,9.09895833333333,14.7758333333333,27.4109473451781,32.7071849345856,60.1181322797637,85.7440835285118,,35.298,,,18.224,,1641997.0,2.16069492392568,52.4455101724909,2.89731794681771,,73.6554107719431,59.377,,,13.8731694622537,13.8731694622537
CAF-1999,999477510.686632,3.59997490432274,2459663881.65548,267.995954011083,0.804779828695573,,12.9619643989924,,,,16.6705769236305,,,,,2439623655.05592,,,,8.19693545595215,,43.212343897896,,36252105.9,,,-1.41420220082551,4.08471548975844,,17.6049688095486,11.0647502665464,,23.9886936193025,19.2236502785935,,,0.000650339795593255,0.598007452503247,93.2273236438922,827703143.9,60239112.7,19050923.6,-4.76504334070903,,192136061.26759,239761597.832448,,1.92174578447752,43.1798652415054,,,5.0,,16.9832365235768,74.8198280204711,91.8030645440479,104.76502894304,,11.088,,,5.767,40.3245666071552,3729450.0,2.73513141405881,37.6519674007269,5.98646826543388,,92.0769203829332,72.654,,,4.5126778832824,4.5126778832824
CAN-1999,678412196271.118,5.14100353715349,846412945809.995,22315.2466731545,4.28983665547817,5.39909673147795,20.6842428493616,189085279666.151,5.97758001016975,27.8717394388625,23.1216090467904,424488793161.473,4.77091478766005,62.5709259790241,5.78605690542349,817932331774.171,11.0143202302645,213.48055031446,57.8811498611493,24.4313767899539,21.0958867819622,80.1150293129295,66.245831750035,,20.5919733470117,19.7560910273366,1.73484295105918,1.92385558641482,4.42844747936203,73.1874747623068,5.36227033311612,845351118.081347,38.2538443145616,41.8611849983679,0.124607299622236,1.09871121031032,2.93767952131223,4.04710363964717,,,,,3.60734068380631,1.12648674765852,283991384532.544,259518745372.552,,,,21.1332709338325,22.1107344632768,2.87916666666666,6.4375,19.3207377194749,56.2478854905712,75.5686232100461,96.2528660594077,,14.053,7.781,13.655,7.583,18.9594759535866,30401286.0,0.812842623716166,78.4439309329358,3.39088515089358,87.8934224004181,46.9443442837685,65.072,,,77.2501108722246,77.2501108722246
CHE-1999,297873643323.126,1.66270104939127,248201049346.696,41695.6912912021,1.17900570197709,1.25559436784989,27.0802719493725,78285177739.3157,0.361132196667512,26.2813375718488,24.5324477044239,204347628811.077,1.46198161683438,68.6021181771379,2.65735687751825,261380430055.757,14.6852536145323,227.691182218586,156.190875033313,30.8252874314165,34.3471313330954,89.8170140994489,25.0056548766129,,16.8726204118528,19.2106707982503,0.806444380959459,0.0437707881498994,,142.565306619563,13.2799202208374,28283270188.0401,43.0359993087025,46.7810147907464,9.49505631733892,1.41500919174548,11.8744034852233,4.88171062927878,,,,,3.74501548204399,5.29221636992957,139348313140.727,128192899081.347,,,,4.78205510149277,4.32023827547009,,,11.3520008625821,57.8227119294821,69.1747125685835,96.254984517956,,5.651,2.634,5.475,3.053,21.3807873726398,7143991.0,0.476919931285641,73.1362140280151,180.747049953447,100.0,48.5694451867612,67.735,,,151.182508172407,151.182508172407
CHL-1999,75578685735.5219,-0.2736313981937,135405286598.02,4933.55581516755,-1.52035804686301,-15.5297658228628,22.5504746913607,20423550585.0669,-2.12634197605675,27.0228972445176,23.2583586322655,42498453490.1722,1.87340493847459,56.2307389663935,-0.418745320408604,131559933843.964,11.2846854681664,90.27349355975,8.62933767176464,24.4730926307346,22.4833162631689,54.6956098321562,13.2770070103556,,20.0994569508337,18.7140038461769,3.33687917526023,2.18776787074258,10.2119697724669,51.8966393936699,12.9848172513259,99338040.6829708,26.3864959463912,28.309113885765,0.131436581248041,6.92687899143793,3.38445153216047,11.5919139537542,,,,,1.92261793937384,7.9890586585589,21395656218.2333,19942566847.9392,,,,1.56145504688505,1.67705418645297,8.56007740232106,12.6231518368614,12.6522045996008,62.8747027696646,75.5269073692654,98.0773820606262,,25.342,,,11.158,42.0817284873572,15319313.0,1.25802753178631,85.9716540411206,20.6034346874109,,54.4238261246833,56.647,,,,60.3810518608451
CHN-1999,1103843203575.64,7.7370030581299,3369671201404.2,881.146614068925,6.80818759993021,6.36886293511647,34.2336141056633,496238663727.237,8.20314796872293,44.9555391671381,23.000533231137,431854558632.561,9.45979279713558,39.1228171930281,,3325497665367.31,8.89591924667511,,,37.2558654131315,36.3928397912428,33.2255380760054,,325010365.9,,,-1.40147268276464,-1.21968091074658,7.15697314599555,132.461717092239,14.6664777063988,21115000000.0,15.2248474895742,18.0006905864312,1.91286225540032,,0.365631639251512,3.71556393762674,13.6615840127677,133320563620.8,15180000000.0,26581795275.6,2.77584309685704,13.6364945397096,198699399635.0,168058444268.42,,2.44010098291476,9.40438583120519,,,2.25,5.85,16.5121269789853,46.2320076078832,62.7441345868685,96.9777486925319,,6.767,,,3.25,3.10888054639409,1252735000.0,0.865851392993279,34.7797050476074,133.436760709953,,47.0320057938311,74.722,,,109.399598813293,109.399598813293
CIV-1999,18870992455.568,1.16685998202273,52763388083.7264,1096.13520587572,-2.07680883648156,,14.6266918422589,2711283807.30133,,14.3674680263112,13.7096194857004,6793612334.33669,,36.0002917193271,,32815361638.9328,,6.85401153672959,0.399661015060959,16.2081324179954,,55.8935626908747,,671455204.8,,,0.70237580595596,-0.775911929443382,,14.4225121856694,-1.68265861398716,,27.1560610571387,28.7375016337359,,,0.0336435935468075,1.24714569492904,112.597871265117,11294620824.5,1255826511.4,1451114591.4,1.58144057659717,,5423051765.22103,5124618233.32209,,12.3577082383138,,,,,,,,83.7918675820046,98.4185594242635,,5.988,,,4.421,39.7961932777509,17215935.0,3.25878249601035,42.710690759617,54.1381603773585,,93.9889997358783,65.322,,,9.47189015365766,9.47189015365766
CMR-1999,11565826464.8921,4.51130422140731,29611876948.0094,796.262649784591,1.77511312312416,3.55591345504197,17.6692974002941,3176039956.19963,2.2678659352641,27.4605534316155,13.3024234252584,5283139817.8055,3.75200640467752,45.6788784946962,6.25702849156575,28467031840.0292,10.0700629944645,,,19.2881184123297,16.5423792064384,37.2383798464814,79.4576584012943,229367825.8,12.18606622811,10.4039386813666,1.87174500672008,2.18778850065175,,11.8588183863838,13.2968993049171,-509552038.844446,17.8097792795526,19.4286005669288,-4.40566906646215,28.2572107071219,0.335845209190454,0.302700390243536,96.8225761748415,9338372798.4,1197644145.4,549536592.3,1.61882128737615,0.0551423880282171,2247078226.12803,2059848165.25337,,4.94246603419883,9127.00933201034,19.1593848707721,22.4412638401296,5.0,,11.0648078449083,69.6470737413571,80.7118815876703,98.3811789879644,,11.491,,,7.595,21.4362286285633,14525140.0,2.65296340314705,45.7065709798209,30.7273804235155,,93.9339383924881,81.987,,,6.76359969387726,6.76359969387726
COD-1999,4711259427.27273,-4.27014083113345,22100092701.4291,96.3192243479286,-7.43165883288131,32.7251342362209,3.06901067065956,881686236.363636,5.91666715621628,18.7144488639215,8.44147549430191,1333025972.72727,-9.71761384378412,28.2944718563066,0.0618972927144625,20083998931.6418,,,,9.16244501516104,,41.1776608191529,,530252755.0,5.00927625920648,9.52071227385392,284.894975914086,441.902491875352,,,,,17.5419908998392,23.6356699193136,,20.6471494607088,-0.0226136984482881,0.236879334969256,283.914740300472,8254465348.4,3371012161.3,25096074.5,6.09367901947438,,1113537727.27273,826448700.0,,0.586155279779453,4086.0753470303,11.402157164869,5.99918929874341,,,5.91230327589474,84.9252517089442,90.837554984839,93.9065656554985,,5.287,,,3.23,34.9840978671437,48912971.0,3.35830626776397,34.3941798041357,21.5756030965351,,94.4445930771514,72.516,,,,
COG-1999,2354772960.28296,-2.58219935813743,10505434343.3612,776.416349733937,-5.17796321884211,22.4225046590191,27.7720278755261,1442791960.76125,3.15922799200219,61.2709583937073,23.438836975296,715221870.638626,-9.34517922804783,30.3732836541779,-12.715938101134,7608086756.46622,43.1040502087938,,,48.0259168978127,17.6820957428893,131.394190298765,,42348795.2,,,4.14267137284048,29.3553419281933,,14.5499896501759,19.8714159030446,-230732980.001638,59.1041192299731,72.2900710687918,-9.79852342002057,,-24.9445939289676,-2.90043469110616,305.564484211386,3921705913.6,1064170749.3,26717618.4,13.1859518388187,0.260484997690718,1702267046.49725,1391767818.04081,,1.62362554220819,2499.01790173242,,,5.0,,15.0580970123508,36.9159860898365,51.9740831021873,79.7461109777134,,39.439,,,20.141,55.281296745985,3032874.0,2.70071143354333,58.345204994721,8.88103660322108,,86.0276568926018,68.405,,,10.9017456703236,10.9017456703236
COL-1999,86186158684.7685,-4.20401524244947,251643517113.581,2241.22911801216,-5.85488076514964,-38.6299754018654,12.8801341708134,23029620367.5119,-7.23010090229573,26.7207875591071,18.7561819900327,50181761720.8822,-3.82838420692303,58.2248501228895,-2.5978993562899,248357650397.189,5.86577665847341,,1.60350573814846,13.4240123569422,13.5414493229445,36.1492793141794,19.0653508704071,156838089.3,18.0037261154036,22.1201943516985,10.873687085747,12.6229408327015,14.919570901239,34.2740263359738,11.8974582029556,670982414.631348,17.8027005640253,18.3465787501541,0.778526882820605,5.03024687181043,0.134054039538507,1.74959315214541,41.0313495533181,30723562361.2,3965094000.0,6639799903.4,0.543878186128783,6.21433789847813,15812211474.8338,15343463758.285,,7.82693047993946,48.9333731586651,19.0330759617664,15.4911065111417,21.325,29.4258003412969,22.1605930735792,64.4153945694786,86.5759876430578,99.4561218138712,,36.503,,,20.06,21.6540961755834,38454863.0,1.73833578882204,73.8699996302493,34.6596331680937,,59.5845301350856,67.485,,,31.654183439449,31.654183439449
